tournament_name,match_name,stage_name,group_name,group_stage,knockout_stage,match_date,city_name,country_name,home_team_name,away_team_name,score,home_team_score,away_team_score,home_team_score_margin,away_team_score_margin,result,home_team_win,away_team_win,draw,winning_team,losing_team,year
1994 FIFA World Cup,Brazil v Italy,final,not applicable,0,1,7/17/1994,Pasadena,United States,Brazil,Italy,0–0,0,0,0,0,home team win,1,0,0,Italy,Brazil,1994
1998 FIFA World Cup,Brazil v Scotland,group stage,Group A,1,0,6/10/1998,Saint-Denis,France,Brazil,Scotland,2–1,2,1,1,-1,home team win,1,0,0,Brazil,Scotland,1998
1998 FIFA World Cup,Morocco v Norway,group stage,Group A,1,0,6/10/1998,Montpellier,France,Morocco,Norway,2–2,2,2,0,0,draw,0,0,1,Norway,Morocco,1998
1998 FIFA World Cup,Italy v Chile,group stage,Group B,1,0,6/11/1998,Bordeaux,France,Italy,Chile,2–2,2,2,0,0,draw,0,0,1,Chile,Italy,1998
1998 FIFA World Cup,Cameroon v Austria,group stage,Group B,1,0,6/11/1998,Toulouse,France,Cameroon,Austria,1–1,1,1,0,0,draw,0,0,1,Austria,Cameroon,1998
1998 FIFA World Cup,Paraguay v Bulgaria,group stage,Group D,1,0,6/12/1998,Montpellier,France,Paraguay,Bulgaria,0–0,0,0,0,0,draw,0,0,1,Bulgaria,Paraguay,1998
1998 FIFA World Cup,Saudi Arabia v Denmark,group stage,Group C,1,0,6/12/1998,Lens,France,Saudi Arabia,Denmark,0–1,0,1,-1,1,away team win,0,1,0,Denmark,Saudi Arabia,1998
1998 FIFA World Cup,France v South Africa,group stage,Group C,1,0,6/12/1998,Marseille,France,France,South Africa,3–0,3,0,3,-3,home team win,1,0,0,France,South Africa,1998
1998 FIFA World Cup,Spain v Nigeria,group stage,Group D,1,0,6/13/1998,Nantes,France,Spain,Nigeria,2–3,2,3,-1,1,away team win,0,1,0,Nigeria,Spain,1998
1998 FIFA World Cup,South Korea v Mexico,group stage,Group E,1,0,6/13/1998,Lyon,France,South Korea,Mexico,1–3,1,3,-2,2,away team win,0,1,0,Mexico,South Korea,1998
1998 FIFA World Cup,Netherlands v Belgium,group stage,Group E,1,0,6/13/1998,Saint-Denis,France,Netherlands,Belgium,0–0,0,0,0,0,draw,0,0,1,Belgium,Netherlands,1998
1998 FIFA World Cup,Argentina v Japan,group stage,Group H,1,0,6/14/1998,Toulouse,France,Argentina,Japan,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Japan,1998
1998 FIFA World Cup,Yugoslavia v Iran,group stage,Group F,1,0,6/14/1998,Saint-Étienne,France,Yugoslavia,Iran,1–0,1,0,1,-1,home team win,1,0,0,Yugoslavia,Iran,1998
1998 FIFA World Cup,Jamaica v Croatia,group stage,Group H,1,0,6/14/1998,Lens,France,Jamaica,Croatia,1–3,1,3,-2,2,away team win,0,1,0,Croatia,Jamaica,1998
1998 FIFA World Cup,England v Tunisia,group stage,Group G,1,0,6/15/1998,Marseille,France,England,Tunisia,2–0,2,0,2,-2,home team win,1,0,0,England,Tunisia,1998
1998 FIFA World Cup,Romania v Colombia,group stage,Group G,1,0,6/15/1998,Lyon,France,Romania,Colombia,1–0,1,0,1,-1,home team win,1,0,0,Romania,Colombia,1998
1998 FIFA World Cup,Germany v United States,group stage,Group F,1,0,6/15/1998,Paris,France,Germany,United States,2–0,2,0,2,-2,home team win,1,0,0,Germany,United States,1998
1998 FIFA World Cup,Scotland v Norway,group stage,Group A,1,0,6/16/1998,Bordeaux,France,Scotland,Norway,1–1,1,1,0,0,draw,0,0,1,Norway,Scotland,1998
1998 FIFA World Cup,Brazil v Morocco,group stage,Group A,1,0,6/16/1998,Nantes,France,Brazil,Morocco,3–0,3,0,3,-3,home team win,1,0,0,Brazil,Morocco,1998
1998 FIFA World Cup,Chile v Austria,group stage,Group B,1,0,6/17/1998,Saint-Étienne,France,Chile,Austria,1–1,1,1,0,0,draw,0,0,1,Austria,Chile,1998
1998 FIFA World Cup,Italy v Cameroon,group stage,Group B,1,0,6/17/1998,Montpellier,France,Italy,Cameroon,3–0,3,0,3,-3,home team win,1,0,0,Italy,Cameroon,1998
1998 FIFA World Cup,South Africa v Denmark,group stage,Group C,1,0,6/18/1998,Toulouse,France,South Africa,Denmark,1–1,1,1,0,0,draw,0,0,1,Denmark,South Africa,1998
1998 FIFA World Cup,France v Saudi Arabia,group stage,Group C,1,0,6/18/1998,Saint-Denis,France,France,Saudi Arabia,4–0,4,0,4,-4,home team win,1,0,0,France,Saudi Arabia,1998
1998 FIFA World Cup,Nigeria v Bulgaria,group stage,Group D,1,0,6/19/1998,Paris,France,Nigeria,Bulgaria,1–0,1,0,1,-1,home team win,1,0,0,Nigeria,Bulgaria,1998
1998 FIFA World Cup,Spain v Paraguay,group stage,Group D,1,0,6/19/1998,Saint-Étienne,France,Spain,Paraguay,0–0,0,0,0,0,draw,0,0,1,Paraguay,Spain,1998
1998 FIFA World Cup,Japan v Croatia,group stage,Group H,1,0,6/20/1998,Nantes,France,Japan,Croatia,0–1,0,1,-1,1,away team win,0,1,0,Croatia,Japan,1998
1998 FIFA World Cup,Belgium v Mexico,group stage,Group E,1,0,6/20/1998,Bordeaux,France,Belgium,Mexico,2–2,2,2,0,0,draw,0,0,1,Mexico,Belgium,1998
1998 FIFA World Cup,Netherlands v South Korea,group stage,Group E,1,0,6/20/1998,Marseille,France,Netherlands,South Korea,5–0,5,0,5,-5,home team win,1,0,0,Netherlands,South Korea,1998
1998 FIFA World Cup,Germany v Yugoslavia,group stage,Group F,1,0,6/21/1998,Lens,France,Germany,Yugoslavia,2–2,2,2,0,0,draw,0,0,1,Yugoslavia,Germany,1998
1998 FIFA World Cup,Argentina v Jamaica,group stage,Group H,1,0,6/21/1998,Paris,France,Argentina,Jamaica,5–0,5,0,5,-5,home team win,1,0,0,Argentina,Jamaica,1998
1998 FIFA World Cup,United States v Iran,group stage,Group F,1,0,6/21/1998,Lyon,France,United States,Iran,1–2,1,2,-1,1,away team win,0,1,0,Iran,United States,1998
1998 FIFA World Cup,Colombia v Tunisia,group stage,Group G,1,0,6/22/1998,Montpellier,France,Colombia,Tunisia,1–0,1,0,1,-1,home team win,1,0,0,Colombia,Tunisia,1998
1998 FIFA World Cup,Romania v England,group stage,Group G,1,0,6/22/1998,Toulouse,France,Romania,England,2–1,2,1,1,-1,home team win,1,0,0,Romania,England,1998
1998 FIFA World Cup,Chile v Cameroon,group stage,Group B,1,0,6/23/1998,Nantes,France,Chile,Cameroon,1–1,1,1,0,0,draw,0,0,1,Cameroon,Chile,1998
1998 FIFA World Cup,Italy v Austria,group stage,Group B,1,0,6/23/1998,Saint-Denis,France,Italy,Austria,2–1,2,1,1,-1,home team win,1,0,0,Italy,Austria,1998
1998 FIFA World Cup,Brazil v Norway,group stage,Group A,1,0,6/23/1998,Marseille,France,Brazil,Norway,1–2,1,2,-1,1,away team win,0,1,0,Norway,Brazil,1998
1998 FIFA World Cup,Scotland v Morocco,group stage,Group A,1,0,6/23/1998,Saint-Étienne,France,Scotland,Morocco,0–3,0,3,-3,3,away team win,0,1,0,Morocco,Scotland,1998
1998 FIFA World Cup,France v Denmark,group stage,Group C,1,0,6/24/1998,Lyon,France,France,Denmark,2–1,2,1,1,-1,home team win,1,0,0,France,Denmark,1998
1998 FIFA World Cup,South Africa v Saudi Arabia,group stage,Group C,1,0,6/24/1998,Bordeaux,France,South Africa,Saudi Arabia,2–2,2,2,0,0,draw,0,0,1,Saudi Arabia,South Africa,1998
1998 FIFA World Cup,Nigeria v Paraguay,group stage,Group D,1,0,6/24/1998,Toulouse,France,Nigeria,Paraguay,1–3,1,3,-2,2,away team win,0,1,0,Paraguay,Nigeria,1998
1998 FIFA World Cup,Spain v Bulgaria,group stage,Group D,1,0,6/24/1998,Lens,France,Spain,Bulgaria,6–1,6,1,5,-5,home team win,1,0,0,Spain,Bulgaria,1998
1998 FIFA World Cup,Belgium v South Korea,group stage,Group E,1,0,6/25/1998,Paris,France,Belgium,South Korea,1–1,1,1,0,0,draw,0,0,1,South Korea,Belgium,1998
1998 FIFA World Cup,Netherlands v Mexico,group stage,Group E,1,0,6/25/1998,Saint-Étienne,France,Netherlands,Mexico,2–2,2,2,0,0,draw,0,0,1,Mexico,Netherlands,1998
1998 FIFA World Cup,Germany v Iran,group stage,Group F,1,0,6/25/1998,Montpellier,France,Germany,Iran,2–0,2,0,2,-2,home team win,1,0,0,Germany,Iran,1998
1998 FIFA World Cup,United States v Yugoslavia,group stage,Group F,1,0,6/25/1998,Nantes,France,United States,Yugoslavia,0–1,0,1,-1,1,away team win,0,1,0,Yugoslavia,United States,1998
1998 FIFA World Cup,Argentina v Croatia,group stage,Group H,1,0,6/26/1998,Bordeaux,France,Argentina,Croatia,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Croatia,1998
1998 FIFA World Cup,Japan v Jamaica,group stage,Group H,1,0,6/26/1998,Lyon,France,Japan,Jamaica,1–2,1,2,-1,1,away team win,0,1,0,Jamaica,Japan,1998
1998 FIFA World Cup,Colombia v England,group stage,Group G,1,0,6/26/1998,Lens,France,Colombia,England,0–2,0,2,-2,2,away team win,0,1,0,England,Colombia,1998
1998 FIFA World Cup,Romania v Tunisia,group stage,Group G,1,0,6/26/1998,Saint-Denis,France,Romania,Tunisia,1–1,1,1,0,0,draw,0,0,1,Tunisia,Romania,1998
1998 FIFA World Cup,Italy v Norway,round of 16,not applicable,0,1,6/27/1998,Marseille,France,Italy,Norway,1–0,1,0,1,-1,home team win,1,0,0,Italy,Norway,1998
1998 FIFA World Cup,Brazil v Chile,round of 16,not applicable,0,1,6/27/1998,Paris,France,Brazil,Chile,4–1,4,1,3,-3,home team win,1,0,0,Brazil,Chile,1998
1998 FIFA World Cup,France v Paraguay,round of 16,not applicable,0,1,6/28/1998,Lens,France,France,Paraguay,1–0,1,0,1,-1,home team win,1,0,0,France,Paraguay,1998
1998 FIFA World Cup,Nigeria v Denmark,round of 16,not applicable,0,1,6/28/1998,Saint-Denis,France,Nigeria,Denmark,1–4,1,4,-3,3,away team win,0,1,0,Denmark,Nigeria,1998
1998 FIFA World Cup,Germany v Mexico,round of 16,not applicable,0,1,6/29/1998,Montpellier,France,Germany,Mexico,2–1,2,1,1,-1,home team win,1,0,0,Germany,Mexico,1998
1998 FIFA World Cup,Netherlands v Yugoslavia,round of 16,not applicable,0,1,6/29/1998,Toulouse,France,Netherlands,Yugoslavia,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Yugoslavia,1998
1998 FIFA World Cup,Romania v Croatia,round of 16,not applicable,0,1,6/30/1998,Bordeaux,France,Romania,Croatia,0–1,0,1,-1,1,away team win,0,1,0,Croatia,Romania,1998
1998 FIFA World Cup,Argentina v England,round of 16,not applicable,0,1,6/30/1998,Saint-Étienne,France,Argentina,England,2–2,2,2,0,0,home team win,1,0,0,England,Argentina,1998
1998 FIFA World Cup,Italy v France,quarter-finals,not applicable,0,1,7/3/1998,Saint-Denis,France,Italy,France,0–0,0,0,0,0,away team win,0,1,0,France,Italy,1998
1998 FIFA World Cup,Brazil v Denmark,quarter-finals,not applicable,0,1,7/3/1998,Nantes,France,Brazil,Denmark,3–2,3,2,1,-1,home team win,1,0,0,Brazil,Denmark,1998
1998 FIFA World Cup,Netherlands v Argentina,quarter-finals,not applicable,0,1,7/4/1998,Marseille,France,Netherlands,Argentina,2–1,2,1,1,-1,home team win,1,0,0,Netherlands,Argentina,1998
1998 FIFA World Cup,Germany v Croatia,quarter-finals,not applicable,0,1,7/4/1998,Lyon,France,Germany,Croatia,0–3,0,3,-3,3,away team win,0,1,0,Croatia,Germany,1998
1998 FIFA World Cup,Brazil v Netherlands,semi-finals,not applicable,0,1,7/7/1998,Marseille,France,Brazil,Netherlands,1–1,1,1,0,0,home team win,1,0,0,Netherlands,Brazil,1998
1998 FIFA World Cup,France v Croatia,semi-finals,not applicable,0,1,7/8/1998,Saint-Denis,France,France,Croatia,2–1,2,1,1,-1,home team win,1,0,0,France,Croatia,1998
1998 FIFA World Cup,Netherlands v Croatia,third-place match,not applicable,0,1,7/11/1998,Paris,France,Netherlands,Croatia,1–2,1,2,-1,1,away team win,0,1,0,Croatia,Netherlands,1998
1998 FIFA World Cup,Brazil v France,final,not applicable,0,1,7/12/1998,Saint-Denis,France,Brazil,France,0–3,0,3,-3,3,away team win,0,1,0,France,Brazil,1998
2002 FIFA World Cup,France v Senegal,group stage,Group A,1,0,5/31/2002,Seoul,South Korea,France,Senegal,0–1,0,1,-1,1,away team win,0,1,0,Senegal,France,2002
2002 FIFA World Cup,Republic of Ireland v Cameroon,group stage,Group E,1,0,6/1/2002,Niigata,Japan,Republic of Ireland,Cameroon,1–1,1,1,0,0,draw,0,0,1,Cameroon,Republic of Ireland,2002
2002 FIFA World Cup,Uruguay v Denmark,group stage,Group A,1,0,6/1/2002,Ulsan,South Korea,Uruguay,Denmark,1–2,1,2,-1,1,away team win,0,1,0,Denmark,Uruguay,2002
2002 FIFA World Cup,Germany v Saudi Arabia,group stage,Group E,1,0,6/1/2002,Sapporo,Japan,Germany,Saudi Arabia,8–0,8,0,8,-8,home team win,1,0,0,Germany,Saudi Arabia,2002
2002 FIFA World Cup,Argentina v Nigeria,group stage,Group F,1,0,6/2/2002,Ibaraki,Japan,Argentina,Nigeria,1–0,1,0,1,-1,home team win,1,0,0,Argentina,Nigeria,2002
2002 FIFA World Cup,Paraguay v South Africa,group stage,Group B,1,0,6/2/2002,Busan,South Korea,Paraguay,South Africa,2–2,2,2,0,0,draw,0,0,1,South Africa,Paraguay,2002
2002 FIFA World Cup,England v Sweden,group stage,Group F,1,0,6/2/2002,Saitama,Japan,England,Sweden,1–1,1,1,0,0,draw,0,0,1,Sweden,England,2002
2002 FIFA World Cup,Spain v Slovenia,group stage,Group B,1,0,6/2/2002,Gwangju,South Korea,Spain,Slovenia,3–1,3,1,2,-2,home team win,1,0,0,Spain,Slovenia,2002
2002 FIFA World Cup,Croatia v Mexico,group stage,Group G,1,0,6/3/2002,Niigata,Japan,Croatia,Mexico,0–1,0,1,-1,1,away team win,0,1,0,Mexico,Croatia,2002
2002 FIFA World Cup,Brazil v Turkey,group stage,Group C,1,0,6/3/2002,Ulsan,South Korea,Brazil,Turkey,2–1,2,1,1,-1,home team win,1,0,0,Brazil,Turkey,2002
2002 FIFA World Cup,Italy v Ecuador,group stage,Group G,1,0,6/3/2002,Sapporo,Japan,Italy,Ecuador,2–0,2,0,2,-2,home team win,1,0,0,Italy,Ecuador,2002
2002 FIFA World Cup,China v Costa Rica,group stage,Group C,1,0,6/4/2002,Gwangju,South Korea,China,Costa Rica,0–2,0,2,-2,2,away team win,0,1,0,Costa Rica,China,2002
2002 FIFA World Cup,Japan v Belgium,group stage,Group H,1,0,6/4/2002,Saitama,Japan,Japan,Belgium,2–2,2,2,0,0,draw,0,0,1,Belgium,Japan,2002
2002 FIFA World Cup,South Korea v Poland,group stage,Group D,1,0,6/4/2002,Busan,South Korea,South Korea,Poland,2–0,2,0,2,-2,home team win,1,0,0,South Korea,Poland,2002
2002 FIFA World Cup,Russia v Tunisia,group stage,Group H,1,0,6/5/2002,Kobe,Japan,Russia,Tunisia,2–0,2,0,2,-2,home team win,1,0,0,Russia,Tunisia,2002
2002 FIFA World Cup,United States v Portugal,group stage,Group D,1,0,6/5/2002,Suwon,South Korea,United States,Portugal,3–2,3,2,1,-1,home team win,1,0,0,United States,Portugal,2002
2002 FIFA World Cup,Germany v Republic of Ireland,group stage,Group E,1,0,6/5/2002,Ibaraki,Japan,Germany,Republic of Ireland,1–1,1,1,0,0,draw,0,0,1,Republic of Ireland,Germany,2002
2002 FIFA World Cup,Denmark v Senegal,group stage,Group A,1,0,6/6/2002,Daegu,South Korea,Denmark,Senegal,1–1,1,1,0,0,draw,0,0,1,Senegal,Denmark,2002
2002 FIFA World Cup,Cameroon v Saudi Arabia,group stage,Group E,1,0,6/6/2002,Saitama,Japan,Cameroon,Saudi Arabia,1–0,1,0,1,-1,home team win,1,0,0,Cameroon,Saudi Arabia,2002
2002 FIFA World Cup,France v Uruguay,group stage,Group A,1,0,6/6/2002,Busan,South Korea,France,Uruguay,0–0,0,0,0,0,draw,0,0,1,Uruguay,France,2002
2002 FIFA World Cup,Sweden v Nigeria,group stage,Group F,1,0,6/7/2002,Kobe,Japan,Sweden,Nigeria,2–1,2,1,1,-1,home team win,1,0,0,Sweden,Nigeria,2002
2002 FIFA World Cup,Spain v Paraguay,group stage,Group B,1,0,6/7/2002,Jeonju,South Korea,Spain,Paraguay,3–1,3,1,2,-2,home team win,1,0,0,Spain,Paraguay,2002
2002 FIFA World Cup,Argentina v England,group stage,Group F,1,0,6/7/2002,Sapporo,Japan,Argentina,England,0–1,0,1,-1,1,away team win,0,1,0,England,Argentina,2002
2002 FIFA World Cup,South Africa v Slovenia,group stage,Group B,1,0,6/8/2002,Daegu,South Korea,South Africa,Slovenia,1–0,1,0,1,-1,home team win,1,0,0,South Africa,Slovenia,2002
2002 FIFA World Cup,Italy v Croatia,group stage,Group G,1,0,6/8/2002,Ibaraki,Japan,Italy,Croatia,1–2,1,2,-1,1,away team win,0,1,0,Croatia,Italy,2002
2002 FIFA World Cup,Brazil v China,group stage,Group C,1,0,6/8/2002,Seogwipo,South Korea,Brazil,China,4–0,4,0,4,-4,home team win,1,0,0,Brazil,China,2002
2002 FIFA World Cup,Mexico v Ecuador,group stage,Group G,1,0,6/9/2002,Miyagi,Japan,Mexico,Ecuador,2–1,2,1,1,-1,home team win,1,0,0,Mexico,Ecuador,2002
2002 FIFA World Cup,Costa Rica v Turkey,group stage,Group C,1,0,6/9/2002,Incheon,South Korea,Costa Rica,Turkey,1–1,1,1,0,0,draw,0,0,1,Turkey,Costa Rica,2002
2002 FIFA World Cup,Japan v Russia,group stage,Group H,1,0,6/9/2002,Yokohama,Japan,Japan,Russia,1–0,1,0,1,-1,home team win,1,0,0,Japan,Russia,2002
2002 FIFA World Cup,South Korea v United States,group stage,Group D,1,0,6/10/2002,Daegu,South Korea,South Korea,United States,1–1,1,1,0,0,draw,0,0,1,United States,South Korea,2002
2002 FIFA World Cup,Tunisia v Belgium,group stage,Group H,1,0,6/10/2002,Ōita,Japan,Tunisia,Belgium,1–1,1,1,0,0,draw,0,0,1,Belgium,Tunisia,2002
2002 FIFA World Cup,Portugal v Poland,group stage,Group D,1,0,6/10/2002,Jeonju,South Korea,Portugal,Poland,4–0,4,0,4,-4,home team win,1,0,0,Portugal,Poland,2002
2002 FIFA World Cup,Denmark v France,group stage,Group A,1,0,6/11/2002,Incheon,South Korea,Denmark,France,2–0,2,0,2,-2,home team win,1,0,0,Denmark,France,2002
2002 FIFA World Cup,Senegal v Uruguay,group stage,Group A,1,0,6/11/2002,Suwon,South Korea,Senegal,Uruguay,3–3,3,3,0,0,draw,0,0,1,Uruguay,Senegal,2002
2002 FIFA World Cup,Cameroon v Germany,group stage,Group E,1,0,6/11/2002,Shizuoka,Japan,Cameroon,Germany,0–2,0,2,-2,2,away team win,0,1,0,Germany,Cameroon,2002
2002 FIFA World Cup,Saudi Arabia v Republic of Ireland,group stage,Group E,1,0,6/11/2002,Yokohama,Japan,Saudi Arabia,Republic of Ireland,0–3,0,3,-3,3,away team win,0,1,0,Republic of Ireland,Saudi Arabia,2002
2002 FIFA World Cup,Nigeria v England,group stage,Group F,1,0,6/12/2002,Osaka,Japan,Nigeria,England,0–0,0,0,0,0,draw,0,0,1,England,Nigeria,2002
2002 FIFA World Cup,Sweden v Argentina,group stage,Group F,1,0,6/12/2002,Miyagi,Japan,Sweden,Argentina,1–1,1,1,0,0,draw,0,0,1,Argentina,Sweden,2002
2002 FIFA World Cup,Slovenia v Paraguay,group stage,Group B,1,0,6/12/2002,Seogwipo,South Korea,Slovenia,Paraguay,1–3,1,3,-2,2,away team win,0,1,0,Paraguay,Slovenia,2002
2002 FIFA World Cup,South Africa v Spain,group stage,Group B,1,0,6/12/2002,Daejeon,South Korea,South Africa,Spain,2–3,2,3,-1,1,away team win,0,1,0,Spain,South Africa,2002
2002 FIFA World Cup,Costa Rica v Brazil,group stage,Group C,1,0,6/13/2002,Suwon,South Korea,Costa Rica,Brazil,2–5,2,5,-3,3,away team win,0,1,0,Brazil,Costa Rica,2002
2002 FIFA World Cup,Turkey v China,group stage,Group C,1,0,6/13/2002,Seoul,South Korea,Turkey,China,3–0,3,0,3,-3,home team win,1,0,0,Turkey,China,2002
2002 FIFA World Cup,Ecuador v Croatia,group stage,Group G,1,0,6/13/2002,Yokohama,Japan,Ecuador,Croatia,1–0,1,0,1,-1,home team win,1,0,0,Ecuador,Croatia,2002
2002 FIFA World Cup,Mexico v Italy,group stage,Group G,1,0,6/13/2002,Ōita,Japan,Mexico,Italy,1–1,1,1,0,0,draw,0,0,1,Italy,Mexico,2002
2002 FIFA World Cup,Belgium v Russia,group stage,Group H,1,0,6/14/2002,Shizuoka,Japan,Belgium,Russia,3–2,3,2,1,-1,home team win,1,0,0,Belgium,Russia,2002
2002 FIFA World Cup,Tunisia v Japan,group stage,Group H,1,0,6/14/2002,Osaka,Japan,Tunisia,Japan,0–2,0,2,-2,2,away team win,0,1,0,Japan,Tunisia,2002
2002 FIFA World Cup,Poland v United States,group stage,Group D,1,0,6/14/2002,Daejeon,South Korea,Poland,United States,3–1,3,1,2,-2,home team win,1,0,0,Poland,United States,2002
2002 FIFA World Cup,Portugal v South Korea,group stage,Group D,1,0,6/14/2002,Incheon,South Korea,Portugal,South Korea,0–1,0,1,-1,1,away team win,0,1,0,South Korea,Portugal,2002
2002 FIFA World Cup,Germany v Paraguay,round of 16,not applicable,0,1,6/15/2002,Seogwipo,South Korea,Germany,Paraguay,1–0,1,0,1,-1,home team win,1,0,0,Germany,Paraguay,2002
2002 FIFA World Cup,Denmark v England,round of 16,not applicable,0,1,6/15/2002,Niigata,Japan,Denmark,England,0–3,0,3,-3,3,away team win,0,1,0,England,Denmark,2002
2002 FIFA World Cup,Sweden v Senegal,round of 16,not applicable,0,1,6/16/2002,Ōita,Japan,Sweden,Senegal,1–2,1,2,-1,1,away team win,0,1,0,Senegal,Sweden,2002
2002 FIFA World Cup,Spain v Republic of Ireland,round of 16,not applicable,0,1,6/16/2002,Suwon,South Korea,Spain,Republic of Ireland,1–1,1,1,0,0,home team win,1,0,0,Republic of Ireland,Spain,2002
2002 FIFA World Cup,Mexico v United States,round of 16,not applicable,0,1,6/17/2002,Jeonju,South Korea,Mexico,United States,0–2,0,2,-2,2,away team win,0,1,0,United States,Mexico,2002
2002 FIFA World Cup,Brazil v Belgium,round of 16,not applicable,0,1,6/17/2002,Kobe,Japan,Brazil,Belgium,2–0,2,0,2,-2,home team win,1,0,0,Brazil,Belgium,2002
2002 FIFA World Cup,Japan v Turkey,round of 16,not applicable,0,1,6/18/2002,Miyagi,Japan,Japan,Turkey,0–1,0,1,-1,1,away team win,0,1,0,Turkey,Japan,2002
2002 FIFA World Cup,South Korea v Italy,round of 16,not applicable,0,1,6/18/2002,Daejeon,South Korea,South Korea,Italy,2–1,2,1,1,-1,home team win,1,0,0,South Korea,Italy,2002
2002 FIFA World Cup,England v Brazil,quarter-finals,not applicable,0,1,6/21/2002,Shizuoka,Japan,England,Brazil,1–2,1,2,-1,1,away team win,0,1,0,Brazil,England,2002
2002 FIFA World Cup,Germany v United States,quarter-finals,not applicable,0,1,6/21/2002,Ulsan,South Korea,Germany,United States,1–0,1,0,1,-1,home team win,1,0,0,Germany,United States,2002
2002 FIFA World Cup,Spain v South Korea,quarter-finals,not applicable,0,1,6/22/2002,Gwangju,South Korea,Spain,South Korea,0–0,0,0,0,0,away team win,0,1,0,South Korea,Spain,2002
2002 FIFA World Cup,Senegal v Turkey,quarter-finals,not applicable,0,1,6/22/2002,Osaka,Japan,Senegal,Turkey,0–1,0,1,-1,1,away team win,0,1,0,Turkey,Senegal,2002
2002 FIFA World Cup,Germany v South Korea,semi-finals,not applicable,0,1,6/25/2002,Seoul,South Korea,Germany,South Korea,1–0,1,0,1,-1,home team win,1,0,0,Germany,South Korea,2002
2002 FIFA World Cup,Brazil v Turkey,semi-finals,not applicable,0,1,6/26/2002,Saitama,Japan,Brazil,Turkey,1–0,1,0,1,-1,home team win,1,0,0,Brazil,Turkey,2002
2002 FIFA World Cup,South Korea v Turkey,third-place match,not applicable,0,1,6/29/2002,Daegu,South Korea,South Korea,Turkey,2–3,2,3,-1,1,away team win,0,1,0,Turkey,South Korea,2002
2002 FIFA World Cup,Germany v Brazil,final,not applicable,0,1,6/30/2002,Yokohama,Japan,Germany,Brazil,0–2,0,2,-2,2,away team win,0,1,0,Brazil,Germany,2002
2006 FIFA World Cup,Germany v Costa Rica,group stage,Group A,1,0,6/9/2006,Munich,Germany,Germany,Costa Rica,4–2,4,2,2,-2,home team win,1,0,0,Germany,Costa Rica,2006
2006 FIFA World Cup,Poland v Ecuador,group stage,Group A,1,0,6/9/2006,Gelsenkirchen,Germany,Poland,Ecuador,0–2,0,2,-2,2,away team win,0,1,0,Ecuador,Poland,2006
2006 FIFA World Cup,England v Paraguay,group stage,Group B,1,0,6/10/2006,Frankfurt,Germany,England,Paraguay,1–0,1,0,1,-1,home team win,1,0,0,England,Paraguay,2006
2006 FIFA World Cup,Trinidad and Tobago v Sweden,group stage,Group B,1,0,6/10/2006,Dortmund,Germany,Trinidad and Tobago,Sweden,0–0,0,0,0,0,draw,0,0,1,Sweden,Trinidad and Tobago,2006
2006 FIFA World Cup,Argentina v Ivory Coast,group stage,Group C,1,0,6/10/2006,Hamburg,Germany,Argentina,Ivory Coast,2–1,2,1,1,-1,home team win,1,0,0,Argentina,Ivory Coast,2006
2006 FIFA World Cup,Serbia and Montenegro v Netherlands,group stage,Group C,1,0,6/11/2006,Leipzig,Germany,Serbia and Montenegro,Netherlands,0–1,0,1,-1,1,away team win,0,1,0,Netherlands,Serbia and Montenegro,2006
2006 FIFA World Cup,Mexico v Iran,group stage,Group D,1,0,6/11/2006,Nuremberg,Germany,Mexico,Iran,3–1,3,1,2,-2,home team win,1,0,0,Mexico,Iran,2006
2006 FIFA World Cup,Angola v Portugal,group stage,Group D,1,0,6/11/2006,Cologne,Germany,Angola,Portugal,0–1,0,1,-1,1,away team win,0,1,0,Portugal,Angola,2006
2006 FIFA World Cup,Australia v Japan,group stage,Group F,1,0,6/12/2006,Kaiserslautern,Germany,Australia,Japan,3–1,3,1,2,-2,home team win,1,0,0,Australia,Japan,2006
2006 FIFA World Cup,United States v Czech Republic,group stage,Group E,1,0,6/12/2006,Gelsenkirchen,Germany,United States,Czech Republic,0–3,0,3,-3,3,away team win,0,1,0,Czech Republic,United States,2006
2006 FIFA World Cup,Italy v Ghana,group stage,Group E,1,0,6/12/2006,Hanover,Germany,Italy,Ghana,2–0,2,0,2,-2,home team win,1,0,0,Italy,Ghana,2006
2006 FIFA World Cup,South Korea v Togo,group stage,Group G,1,0,6/13/2006,Frankfurt,Germany,South Korea,Togo,2–1,2,1,1,-1,home team win,1,0,0,South Korea,Togo,2006
2006 FIFA World Cup,France v Switzerland,group stage,Group G,1,0,6/13/2006,Stuttgart,Germany,France,Switzerland,0–0,0,0,0,0,draw,0,0,1,Switzerland,France,2006
2006 FIFA World Cup,Brazil v Croatia,group stage,Group F,1,0,6/13/2006,Berlin,Germany,Brazil,Croatia,1–0,1,0,1,-1,home team win,1,0,0,Brazil,Croatia,2006
2006 FIFA World Cup,Spain v Ukraine,group stage,Group H,1,0,6/14/2006,Leipzig,Germany,Spain,Ukraine,4–0,4,0,4,-4,home team win,1,0,0,Spain,Ukraine,2006
